chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
JH127717	157890	179861	-	lme_circ_0000394	21971	381	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005116	PRDM2	Nitsche2013
JH129193	204647	210312	+	lme_circ_0000046	5665	205	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006966	RPS3	Nitsche2013
JH126586	2908998	2909197	+	lme_circ_0000021	199	199	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020852	THBS1	Nitsche2013
JH129150	114334	116367	-	lme_circ_0000374	2033	147	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004084	RAD23B	Nitsche2013
JH126915	247180	247351	+	lme_circ_0001011	171	171	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000006945	ighv1-4 (1 of 3)	Nitsche2013
JH126619	214973	215652	+	lme_circ_0000369	679	220	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007112	RPL4	Nitsche2013
JH129570	148184	148326	+	lme_circ_0000224	142	142	liver	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003931	DPYS	Nitsche2013
JH129701	196306	196509	*	lme_circ_0000307	203	203	liver	None	INTERGENIC	None	None	Nitsche2013
JH128164	331417	340837	-	lme_circ_0000647	9420	278	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009243	armc1l	Nitsche2013
JH126849	1039464	1039584	-	lme_circ_0000944	120	120	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000016073	ENSLACG00000014055	Nitsche2013
JH126617	1491414	1494762	+	lme_circ_0000722	3348	3348	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000018469	CALCOCO2	Nitsche2013
JH128471	360517	363258	-	lme_circ_0000025	2741	145	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009539	EWSR1	Nitsche2013
JH126620	510189	510304	-	lme_circ_0000360	115	115	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON	ENSLACT00000011980	SERPIND1	Nitsche2013
JH127594	551913	554548	-	lme_circ_0000816	2635	150	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012052	OSBPL11	Nitsche2013
JH127357	178197	178361	+	lme_circ_0000635	164	164	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000001650	MLLT10	Nitsche2013
JH128733	94781	95333	+	lme_circ_0000119	552	148	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000004130	ARRDC2	Nitsche2013
JH127002	775719	775908	*	lme_circ_0000423	189	189	liver	None	INTERGENIC	None	None	Nitsche2013
JH126568	4642420	4642546	-	lme_circ_0000294	126	126	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025614	F2	Nitsche2013
JH126804	1816344	1817339	-	lme_circ_0000674	995	143	testis	None	ALT_DONOR, CDS, coding, OVCODE, OVEXON	ENSLACT00000019371	zgc:86599	Nitsche2013
JH127645	579438	579561	-	lme_circ_0000755	123	123	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000012798	gapdh	Nitsche2013
JH126747	435500	437918	-	lme_circ_0000497	2418	120	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025427	ITIH2	Nitsche2013
JH126588	2030042	2031697	+	lme_circ_0001109	1655	137	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019816	TEKT2	Nitsche2013
JH131257	22813	23091	*	lme_circ_0000085	278	278	liver	None	INTERGENIC	None	None	Nitsche2013
JH127188	557098	557253	+	lme_circ_0000614	155	155	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012579	ZNF609	Nitsche2013
JH126827	1575518	1577453	*	lme_circ_0000936	1935	1935	testis	None	INTERGENIC	None	None	Nitsche2013
JH126960	906763	910289	+	lme_circ_0001005	3526	165	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014608	SPAG17	Nitsche2013
JH127537	361506	362982	-	lme_circ_0000279	1476	199	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009870	NDUFA1	Nitsche2013
JH127816	330881	331260	+	lme_circ_0000435	379	105	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008843	pl10	Nitsche2013
JH134619	112	273	+	lme_circ_0000719	161	161	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000000069	MEIG1	Nitsche2013
JH126690	2090053	2091487	+	lme_circ_0001056	1434	80	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019603	PRKAR2A	Nitsche2013
JH126759	709170	711988	+	lme_circ_0000414	2818	149	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON	ENSLACT00000014143	ENSLACG00000012362	Nitsche2013
JH126708	582254	584010	+	lme_circ_0000581	1756	200	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012770	CHDH	Nitsche2013
JH126596	1265311	1265452	*	lme_circ_0000262	141	141	liver	None	INTERGENIC	None	None	Nitsche2013
JH126904	1395546	1395692	-	lme_circ_0000693	146	146	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018176	TMED4	Nitsche2013
JH128201	129654	139357	+	lme_circ_0001046	9703	116	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004985	hnrnph1l	Nitsche2013
JH127234	957997	967696	-	lme_circ_0000245	9699	1463	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015930	c4	Nitsche2013
JH126563	5048831	5050347	-	lme_circ_0000668	1516	1516	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000021612	ENSLACG00000018868	Nitsche2013
JH126718	1924091	1925121	+	lme_circ_0000708	1030	139	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019568	FPGS	Nitsche2013
JH126587	1428353	1428972	+	lme_circ_0000101	619	151	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018289	RPL10A	Nitsche2013
JH127898	330329	330488	-	lme_circ_0000542	159	159	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009403	CNP	Nitsche2013
JH128999	160727	160903	+	lme_circ_0000131	176	176	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003924	hsd17b4	Nitsche2013
JH129843	116356	122273	+	lme_circ_0000449	5917	192	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004666	H3F3B	Nitsche2013
JH127107	366878	367754	-	lme_circ_0000909	876	167	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009982	EXOC3	Nitsche2013
JH126849	993687	993833	-	lme_circ_0000945	146	146	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016073	ENSLACG00000014055	Nitsche2013
JH126663	2314469	2314658	+	lme_circ_0000382	189	189	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000020276	PINK1	Nitsche2013
JH127111	718295	719738	*	lme_circ_0000981	1443	1443	testis	None	INTERGENIC	None	None	Nitsche2013
JH128167	199221	199404	-	lme_circ_0000804	183	183	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000006891	FAM162B	Nitsche2013
JH128450	130445	135203	*	lme_circ_0000899	4758	4758	testis	None	INTERGENIC	None	None	Nitsche2013
JH126563	4112333	4113290	-	lme_circ_0000665	957	122	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021413	PRIM1	Nitsche2013
JH128013	546844	549929	-	lme_circ_0000468	3085	190	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000012145	FBXW5	Nitsche2013
JH126960	1003839	1005811	+	lme_circ_0001004	1972	89	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016092	MAATS1	Nitsche2013
JH133300	11477	12000	*	lme_circ_0001009	523	523	testis	None	INTERGENIC	None	None	Nitsche2013
JH127352	781777	786327	+	lme_circ_0000973	4550	2407	testis	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	ENSLACT00000014821	ENSLACG00000012952	Nitsche2013
JH127734	110749	139309	-	lme_circ_0000168	28560	208	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004075	ATG4B	Nitsche2013
JH126666	10873	16052	-	lme_circ_0000551	5179	147	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000000158	zgc:110377	Nitsche2013
JH126583	571920	572121	+	lme_circ_0000833	201	201	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000012391	SLC20A1	Nitsche2013
JH127032	685523	685681	-	lme_circ_0000134	158	158	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013926	sqlea (3 of 5)	Nitsche2013
JH128836	256445	257881	+	lme_circ_0000878	1436	228	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007971	CCNB1	Nitsche2013
JH127732	610956	615600	-	lme_circ_0000550	4644	144	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013168	ATP6V1G1	Nitsche2013
JH128472	146844	201009	*	lme_circ_0000372	54165	54165	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH128968	156455	156672	*	lme_circ_0000770	217	217	testis	None	INTERGENIC	None	None	Nitsche2013
JH126608	1646000	1646125	+	lme_circ_0000978	125	125	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019005	FAM154B	Nitsche2013
JH126761	1354128	1356598	+	lme_circ_0001091	2470	120	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017855	DLEC1	Nitsche2013
JH128461	323675	327130	-	lme_circ_0000277	3455	163	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009206	CTSB	Nitsche2013
JH127605	399860	401758	-	lme_circ_0000486	1898	143	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010414	FAM114A1	Nitsche2013
JH127021	924632	933693	-	lme_circ_0000033	9061	1896	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000015662	PROX1	Nitsche2013
JH130515	85363	87224	-	lme_circ_0000312	1861	206	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003938	ENSLACG00000003478	Nitsche2013
JH126734	2085119	2090462	+	lme_circ_0000591	5343	320	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019850	rrp1	Nitsche2013
JH126570	2915088	2918270	-	lme_circ_0000202	3182	309	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000020876	DYNLL1	Nitsche2013
JH128329	475574	475698	-	lme_circ_0000328	124	124	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011057	VPS35	Nitsche2013
JH127411	474667	474821	*	lme_circ_0000683	154	154	testis	None	INTERGENIC	None	None	Nitsche2013
JH126756	1153872	1154003	-	lme_circ_0000189	131	131	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR3	ENSLACT00000017162	PPIB	Nitsche2013
JH126792	1406845	1410382	-	lme_circ_0000233	3537	235	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR3	ENSLACT00000018227	RPS29	Nitsche2013
JH126572	2944282	2945030	+	lme_circ_0000517	748	152	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020915	HSPA5	Nitsche2013
JH127350	643065	643266	-	lme_circ_0000753	201	201	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013472	FAM222B	Nitsche2013
JH126684	696835	700769	-	lme_circ_0000156	3934	85	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013908	ARPC1A	Nitsche2013
JH126571	1517362	1523231	+	lme_circ_0000282	5869	234	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026215	bco2l	Nitsche2013
JH126565	3217151	3221306	+	lme_circ_0000953	4155	170	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025913	CCDC176	Nitsche2013
JH127004	503707	507331	+	lme_circ_0000820	3624	230	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011703	si:dkey-266h18.3 (2 	Nitsche2013
JH126856	1517442	1526508	-	lme_circ_0000440	9066	134	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018455	ARHGAP26	Nitsche2013
JH127072	620790	620934	-	lme_circ_0000730	144	144	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000026299	gtf2a1l	Nitsche2013
JH126576	3703926	3704148	*	lme_circ_0000873	222	222	testis	None	INTERGENIC	None	None	Nitsche2013
JH127254	724523	724693	+	lme_circ_0001025	170	170	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000014275	NXNL2	Nitsche2013
JH126741	940470	940816	+	lme_circ_0000733	346	168	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015798	BPTF	Nitsche2013
JH126721	417837	423169	-	lme_circ_0001074	5332	124	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010584	MRPL4	Nitsche2013
JH126564	3678218	3678356	+	lme_circ_0001043	138	138	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000025417	C14orf39	Nitsche2013
JH126593	2924779	2924922	*	lme_circ_0000350	143	143	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH129423	49329	49471	+	lme_circ_0000767	142	142	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002759	SOWAHC	Nitsche2013
JH127214	916167	916334	+	lme_circ_0000484	167	167	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000015427	LACH-UA-01	Nitsche2013
JH131542	47531	47675	*	lme_circ_0000792	144	144	testis	None	INTERGENIC	None	None	Nitsche2013
JH129459	121964	122094	+	lme_circ_0000907	130	130	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005013	EEF1D	Nitsche2013
JH127964	421894	422039	*	lme_circ_0000548	145	145	liver	None	INTERGENIC	None	None	Nitsche2013
JH128491	380828	380988	*	lme_circ_0000380	160	160	liver	None	INTERGENIC	None	None	Nitsche2013
JH136348	226	558	*	lme_circ_0000254	332	332	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH127265	455146	467495	*	lme_circ_0000048	12349	12349	liver	None	INTERGENIC	None	None	Nitsche2013
JH128320	118694	118896	*	lme_circ_0000640	202	202	testis	None	INTERGENIC	None	None	Nitsche2013
JH128637	355588	375938	*	lme_circ_0000712	20350	20350	testis	None	INTERGENIC	None	None	Nitsche2013
JH126803	880324	880483	-	lme_circ_0000577	159	159	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000025117	C11orf73	Nitsche2013
JH126596	1484009	1484181	-	lme_circ_0000838	172	172	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000018518	TK1	Nitsche2013
JH128201	144113	144259	+	lme_circ_0000470	146	146	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR3	ENSLACT00000004985	hnrnph1l	Nitsche2013
JH127077	248993	249145	-	lme_circ_0000742	152	152	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000007111	USP21	Nitsche2013
JH128634	343767	343958	*	lme_circ_0000608	191	191	testis	None	INTERGENIC	None	None	Nitsche2013
JH127210	506465	508287	-	lme_circ_0000890	1822	156	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011895	RNF40	Nitsche2013
JH127790	280858	281007	*	lme_circ_0000125	149	149	liver	None	INTERGENIC	None	None	Nitsche2013
JH126888	797196	922388	-	lme_circ_0001068	125192	125192	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	ENSLACT00000013488	JAM3	Nitsche2013
JH128902	37038	84068	*	lme_circ_0000784	47030	47030	testis	None	INTERGENIC	None	None	Nitsche2013
JH127572	171733	171873	+	lme_circ_0000165	140	140	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005884	HSP90B1	Nitsche2013
JH126566	1950463	1950619	*	lme_circ_0000915	156	156	testis	None	INTERGENIC	None	None	Nitsche2013
JH127417	664317	666145	+	lme_circ_0000968	1828	148	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025202	TDRD1	Nitsche2013
JH128302	313520	313709	+	lme_circ_0000880	189	189	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000009136	ENSLACG00000008004	Nitsche2013
JH126766	1482230	1487985	*	lme_circ_0000537	5755	5755	liver	None	INTERGENIC	None	None	Nitsche2013
JH127485	677864	682974	+	lme_circ_0000092	5110	195	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013823	MCFD2	Nitsche2013
JH126742	377840	378780	+	lme_circ_0000257	940	940	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, OVCODE, OVERLAPTX, OVEXON, upstream_start, UTR5	ENSLACT00000010159	PLEKHJ1	Nitsche2013
JH127597	403597	406444	+	lme_circ_0000404	2847	167	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003547	CUL1	Nitsche2013
JH126582	2403602	2403746	*	lme_circ_0000419	144	144	liver	None	INTERGENIC	None	None	Nitsche2013
JH129425	130267	131368	+	lme_circ_0000238	1101	160	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005137	SAT1	Nitsche2013
JH126585	4200848	4204350	-	lme_circ_0000331	3502	171	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026149	FAXDC2	Nitsche2013
JH127860	239897	291753	+	lme_circ_0000426	51856	35754	liver, testis	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVERLAPTX, OVEXON, upstream_start	ENSLACT00000008441	SART3	Nitsche2013
JH129198	203457	211763	+	lme_circ_0000523	8306	8306	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, downstream_end, ncRNA, OVEXON, upstream_start	ENSLACT00000022628	5_8S_rRNA	Nitsche2013
JH128594	162347	162520	*	lme_circ_0000605	173	173	testis	None	INTERGENIC	None	None	Nitsche2013
JH127114	1037971	1038093	*	lme_circ_0000028	122	122	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126593	2920230	2920408	*	lme_circ_0000348	178	178	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126579	3758393	3759901	+	lme_circ_0000963	1508	143	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021316	THUMPD3	Nitsche2013
JH128796	61864	63699	-	lme_circ_0001122	1835	159	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025664	G6PD	Nitsche2013
JH126563	5891454	5891593	*	lme_circ_0000057	139	139	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126756	1396189	1396968	-	lme_circ_0000773	779	172	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018174	SNX1	Nitsche2013
JH129745	3658	3997	*	lme_circ_0001111	339	339	testis	None	INTERGENIC	None	None	Nitsche2013
JH126903	789847	792351	-	lme_circ_0001101	2504	250	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000014819	CCDC37	Nitsche2013
JH130234	31567	31694	-	lme_circ_0000942	127	127	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002056	CCDC11	Nitsche2013
JH126730	2136376	2136605	*	lme_circ_0000894	229	229	testis	None	INTERGENIC	None	None	Nitsche2013
JH129411	69698	79471	-	lme_circ_0000654	9773	7294	testis	None	ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000003694	ENSLACG00000003260	Nitsche2013
JH126993	1154744	1154887	*	lme_circ_0000053	143	143	liver	None	INTERGENIC	None	None	Nitsche2013
JH126769	1547355	1554402	+	lme_circ_0000450	7047	135	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018668	LRRC16B	Nitsche2013
JH126614	63608	63759	+	lme_circ_0000296	151	151	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000000739	ddx21	Nitsche2013
JH127977	223862	223996	-	lme_circ_0000482	134	134	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000007373	YWHAB	Nitsche2013
JH126613	2945800	2950140	+	lme_circ_0000209	4340	151	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000020921	CALR3	Nitsche2013
JH127634	334602	338013	-	lme_circ_0000267	3411	150	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025389	UQCRC2	Nitsche2013
JH126853	1676911	1680126	+	lme_circ_0001033	3215	81	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019079	RSPH4A	Nitsche2013
JH126904	1390643	1390788	*	lme_circ_0000113	145	145	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH128017	429546	430168	+	lme_circ_0000748	622	622	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000010926	rbm4.3	Nitsche2013
JH127704	190620	190877	*	lme_circ_0000367	257	257	liver	None	INTERGENIC	None	None	Nitsche2013
JH126633	1889930	1890078	*	lme_circ_0001048	148	148	testis	None	INTERGENIC	None	None	Nitsche2013
JH127214	1222	1678	-	lme_circ_0001059	456	165	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000000014	ENSLACG00000000011	Nitsche2013
JH126569	4823372	4823501	+	lme_circ_0000183	129	129	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000021571	si:dkey-42i9.4	Nitsche2013
JH126817	1077427	1077564	+	lme_circ_0000005	137	137	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016748	CADM3	Nitsche2013
JH126721	679495	681724	-	lme_circ_0000513	2229	171	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025462	ENSLACG00000022642	Nitsche2013
JH132799	2115	2351	*	lme_circ_0000039	236	236	liver	None	INTERGENIC	None	None	Nitsche2013
JH127111	682649	683628	-	lme_circ_0000983	979	128	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000024971	ZCWPW1	Nitsche2013
JH126656	198755	201689	+	lme_circ_0000235	2934	197	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006861	si:ch211-266k8.3	Nitsche2013
JH127319	492165	493375	-	lme_circ_0000814	1210	218	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011547	SMC4	Nitsche2013
