# chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
chr8	88420328	88446141	+	mmu_circ_0001709	25813	305	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_199446	Phkb	Memczak2013
chr10	75147036	75162840	-	mmu_circ_0000181	15804	629	mm_head, C2C12-control-cyto, C2C12-control-ins, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_172549	Cabin1	Memczak2013, Wang2012
chr18	81106330	81114617	-	mmu_circ_0000905	8287	8287	mm_ES, mm_brain1, C2C12-control-cyto, C2C12-control-mem	None	INTERGENIC	None	None	Memczak2013, Wang2012
chr8	46038312	46038375	+	mmu_circ_0001671	63	63	mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_001081286	Fat1	Memczak2013
chr12	86369719	86374984	+	mmu_circ_0000402	5265	2236	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_178363	Ylpm1	Memczak2013
chr4	48649711	48663290	+	mmu_circ_0001206	13579	339	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_021436	Tmeff1	Memczak2013
chr10	18323212	18339599	-	mmu_circ_0000150	16387	972	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001033258	D10Bwg1379e	Memczak2013
chr7	140139726	140142118	+	mmu_circ_0001636	2392	2392	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start	NM_207302	Zranb1	Memczak2013, Wang2012
chr6	55410150	55411608	+	mmu_circ_0001475	1458	236	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001025372	Adcyap1r1	Memczak2013
chrX	133492437	133510041	-	mmu_circ_0001893	17604	17604	mm_ES, mm_head, mm_brain2	None	ALT_ACCEPTOR, coding, upstream_start, UTR5	NM_001080967	Tmsb15b2	Memczak2013
chr2	144084792	144087760	-	mmu_circ_0001084	2968	338	mm_ES, mm_head, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001199188	Snx5	Memczak2013, Wang2012
chr9	100605571	100612959	+	mmu_circ_0001832	7388	205	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_009282	Stag1	Memczak2013
chr5	65957227	65985787	+	mmu_circ_0001350	28560	465	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_016786	Ube2k	Memczak2013, Wang2012
chr2	153177924	153182914	+	mmu_circ_0001090	4990	195	mm_ES, mm_head, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001039939	Asxl1	Memczak2013, Wang2012
chr9	31960624	32015850	+	mmu_circ_0001762	55226	686	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001195632	Arhgap32	Memczak2013
chr7	35029984	35030997	-	mmu_circ_0001558	1013	1013	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_172741	4931406P16Rik	Memczak2013
chr15	81458722	81459167	+	mmu_circ_0000625	445	325	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_177821	Ep300	Memczak2013
chr10	90357843	90386347	+	mmu_circ_0000201	28504	561	mm_brain1, mm_brain2	None	ALT_DONOR, CDS, coding, INTERNAL	NM_001177396	Anks1b	Memczak2013
chr12	112830787	112856594	+	mmu_circ_0000421	25807	361	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_021516	Mark3	Memczak2013
chr14	29869072	29875726	-	mmu_circ_0000518	6654	306	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_009785	Cacna2d3	Memczak2013
chr19	5796518	5796569	-	mmu_circ_0000923	51	51	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA	NR_002847	Malat1	Memczak2013
chr1	22336373	22384029	-	mmu_circ_0000017	47656	14924	mm_brain1, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic	NM_001012623	Rims1	Memczak2013
chr2	139834434	139883235	-	mmu_circ_0001076	48801	471	mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_001159641	Tasp1	Memczak2013, Wang2012
chr1	16430403	16453275	-	mmu_circ_0000012	22872	296	mm_ES, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_025303	Stau2	Memczak2013
chr15	100143424	100165858	+	mmu_circ_0000651	22434	22434	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-mem	None	ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3	NM_027334	Mettl7a1	Memczak2013, Wang2012
chr8	128309171	128312452	-	mmu_circ_0001735	3281	275	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_175561	Pcnxl2	Memczak2013
chr1	157694239	157695857	-	mmu_circ_0000093	1618	1618	mm_brain1	None	ALT_DONOR, CDS, coding, INTERNAL, UTR3	NM_001039184	Cep350	Memczak2013
chr4	132752244	132752330	-	mmu_circ_0001281	86	86	mm_head	None	ANTISENSE, coding, INTERNAL, UTR3	NM_153423	Wasf2	Memczak2013
chr16	97260504	97278372	-	mmu_circ_0000720	17868	17868	mm_head, mm_brain1, mm_brain2	None	INTERGENIC	None	None	Memczak2013
chr8	129894147	129913398	+	mmu_circ_0001737	19251	1177	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001013580	Pard3	Memczak2013
chr4	132245619	132255028	+	mmu_circ_0001278	9409	491	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_211357	Eya3	Memczak2013
chr2	37388035	37398751	+	mmu_circ_0001012	10716	630	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_146121	Rabgap1	Memczak2013
chr3	89120556	89120646	-	mmu_circ_0001149	90	90	mm_ES	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_010108	Efna3	Memczak2013
chr6	4468480	4468842	-	mmu_circ_0001438	362	362	mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_007743	Col1a2	Memczak2013
chr18	54055184	54078687	+	mmu_circ_0000873	23503	919	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_152809	Csnk1g3	Memczak2013
chr4	109556240	109608303	+	mmu_circ_0001246	52063	601	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_007983	Faf1	Memczak2013
chr17	24228387	24248084	-	mmu_circ_0000729	19697	1110	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001080773	Pdpk1	Memczak2013
chr19	27975268	28057436	-	mmu_circ_0000941	82168	277	mm_head, mm_brain1	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, UTR5	NM_001166414	Rfx3	Memczak2013
chr19	5798663	5798750	+	mmu_circ_0000928	87	87	mm_head	None	ANTISENSE, INTERNAL, ncRNA	NR_002847	Malat1	Memczak2013
chr17	39981748	39981817	+	mmu_circ_0000769	69	69	mm_ES	None	INTERGENIC	None	None	Memczak2013
chr2	37364447	37396696	+	mmu_circ_0001011	32249	610	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001033960	Rabgap1	Memczak2013
chr7	52476012	52479083	+	mmu_circ_0001565	3071	92	mm_ES	None	ALT_DONOR, CDS, coding, INTERNAL	NM_011565	Tead2	Memczak2013
chr13	3580997	3581439	-	mmu_circ_0000427	442	442	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_134063	BC016423	Memczak2013
chr11	6093156	6093479	-	mmu_circ_0000229	323	323	mm_head, C2C12-control-cyto, C2C12-control-ins, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_173748	Nudcd3	Memczak2013, Wang2012
chr11	50109700	50109767	+	mmu_circ_0000255	67	67	mm_ES, mm_head	None	ANTISENSE, coding, INTERNAL, UTR3	NM_001110500	Canx	Memczak2013
chr2	31633853	31634736	+	mmu_circ_0000996	883	470	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001112703	Abl1	Memczak2013
chrX	140780154	140785919	+	mmu_circ_0001897	5765	764	mm_ES, mm_head	None	ANNOTATED, INTERNAL, ncRNA	NR_037145	Alg13	Memczak2013
chr16	23111716	23111829	+	mmu_circ_0000674	113	113	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	NM_013506	Eif4a2	Memczak2013
chr4	117255204	117287846	+	mmu_circ_0001250	32642	342	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_080469	Eri3	Memczak2013
chr17	81827521	81844933	-	mmu_circ_0000822	17412	17412	mm_brain1, mm_brain2	None	INTERGENIC	None	None	Memczak2013
chr2	157861731	157884563	+	mmu_circ_0001099	22832	677	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_027434	Rprd1b	Memczak2013, Wang2012
chr2	18023084	18045439	+	mmu_circ_0000982	22355	363	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_001252560	Mllt10	Memczak2013
chr6	119644588	119723919	-	mmu_circ_0001514	79331	1391	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_053204	Erc1	Memczak2013
chr1	180253264	180255444	-	mmu_circ_0000117	2180	2180	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem	None	INTERGENIC	None	None	Memczak2013, Wang2012
chr10	13724006	13786490	+	mmu_circ_0000146	62484	62484	mm_brain1, mm_brain2	None	ALT_ACCEPTOR, coding, INTERNAL, intronic, UTR5	NM_010437	Hivep2	Memczak2013
chr9	72878233	72878351	+	mmu_circ_0001806	118	118	mm_head	None	ANTISENSE, coding, INTERNAL, intronic	NM_018889	Pigb	Memczak2013
chr1	137315813	137316930	-	mmu_circ_0000080	1117	351	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_153774	Ipo9	Memczak2013
chr17	39982064	39982146	+	mmu_circ_0000774	82	82	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr2	32907615	32919598	-	mmu_circ_0001002	11983	294	mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_178888	Garnl3	Memczak2013
chr5	132698204	132698342	+	mmu_circ_0001417	138	138	mm_head	None	ANTISENSE, coding, INTERNAL, intronic	NM_177047	Auts2	Memczak2013
chr7	88629311	88629995	-	mmu_circ_0001588	684	247	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_021492	Ap3b2	Memczak2013
chr8	107764740	107765039	+	mmu_circ_0001719	299	211	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_145604	D230025D16Rik	Memczak2013
chr9	3579517	3582700	+	mmu_circ_0001740	3183	184	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001033322	Gucy1a2	Memczak2013
chr8	3202889	3211700	-	mmu_circ_0001658	8811	616	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_010568	Insr	Memczak2013
chr7	140141267	140165306	+	mmu_circ_0001639	24039	1464	mm_brain1, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, upstream_start	NM_207302	Zranb1	Memczak2013
chr12	3617605	3686862	+	mmu_circ_0000350	69257	639	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001162465	Dtnb	Memczak2013
chr12	52860205	52862157	-	mmu_circ_0000375	1952	380	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_144788	Hectd1	Memczak2013
chr19	54061943	54077636	+	mmu_circ_0000961	15693	1068	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001168505	Shoc2	Memczak2013
chr14	27475633	27475718	-	mmu_circ_0000516	85	85	mm_head	None	ANTISENSE, coding, INTERNAL, UTR3	NM_007479	Arf4	Memczak2013
chr17	39982098	39982160	+	mmu_circ_0000777	62	62	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr5	122049203	122071388	-	mmu_circ_0001404	22185	4134	mm_ES, mm_brain1, C2C12-control-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	NM_178799	Acad12	Memczak2013, Wang2012
chr1	75191415	75193244	+	mmu_circ_0000052	1829	943	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_026187	Ankzf1	Memczak2013
chr15	38428423	38428523	-	mmu_circ_0000590	100	100	mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_018745	Azin1	Memczak2013
chr16	11104658	11128796	-	mmu_circ_0000658	24138	539	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_029582	Txndc11	Memczak2013
chr3	75417001	75427878	+	mmu_circ_0001140	10877	997	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_009250	Serpini1	Memczak2013
chr8	111316101	111324591	+	mmu_circ_0001723	8490	3265	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_007496	Zfhx3	Memczak2013
chr19	37142662	37163077	-	mmu_circ_0000948	20415	377	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_198300	Cpeb3	Memczak2013
chr19	45960441	45966638	-	mmu_circ_0000957	6197	286	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_198296	9130011E15Rik	Memczak2013
chr2	58832780	58835418	-	mmu_circ_0001019	2638	346	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001001178	Ccdc148	Memczak2013
chr1	66847622	66854178	-	mmu_circ_0000049	6556	6556	mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, UTR5	NM_001122738	1110028C15Rik	Memczak2013
chr15	73222188	73225174	-	mmu_circ_0000612	2986	2986	mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ALT_DONOR, coding, INTERNAL, intronic, OVEXON, UTR5	NM_001130409	Ptk2	Memczak2013, Wang2012
chr18	84722261	84732438	-	mmu_circ_0000912	10177	10177	mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	INTERGENIC	None	None	Memczak2013, Wang2012
chr5	36861921	36867697	-	mmu_circ_0001341	5776	427	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_133910	Tbc1d14	Memczak2013
chr3	132983899	133011154	+	mmu_circ_0001172	27255	498	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_146141	Ppa2	Memczak2013
chr9	45677261	45677627	-	mmu_circ_0001769	366	190	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_178709	Rnf214	Memczak2013
chrX	45723981	45724114	+	mmu_circ_0001872	133	133	mm_ES	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_178782	Bcorl1	Memczak2013
chr13	36323990	36338363	+	mmu_circ_0000453	14373	292	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_024274	Fars2	Memczak2013
chr8	48984789	48986210	-	mmu_circ_0001676	1421	281	mm_ES, mm_brain1, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_133791	Wwc2	Memczak2013, Wang2012
chr17	39982233	39982302	+	mmu_circ_0000779	69	69	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr17	24761764	24761959	-	mmu_circ_0000730	195	195	mm_head, C2C12-control-ins, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	NM_011647	Tsc2	Memczak2013, Wang2012
chr9	21192143	21193197	+	mmu_circ_0001750	1054	367	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_010561	Ilf3	Memczak2013
chr4	87767173	87774956	+	mmu_circ_0001231	7783	319	mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_001081184	BC057079	Memczak2013, Wang2012
chr1	183853690	183892050	-	mmu_circ_0000125	38360	767	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_010135	Enah	Memczak2013
chr12	25563055	25567659	+	mmu_circ_0000362	4604	224	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_026037	Mboat2	Memczak2013
chr10	93552321	93552507	+	mmu_circ_0000208	186	99	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_053072	Fgd6	Memczak2013
chr8	26902628	26904264	+	mmu_circ_0001667	1636	185	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_026032	Lsm1	Memczak2013
chr18	22551144	22570110	+	mmu_circ_0000851	18966	430	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001167777	Asxl3	Memczak2013
chr9	61916191	61918420	-	mmu_circ_0001787	2229	845	mm_head	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_033320	Glce	Memczak2013
chr1	181929492	181954933	+	mmu_circ_0000122	25441	25441	mm_brain1, mm_brain2	None	ALT_DONOR, CDS, coding, INTERNAL, intronic	NM_001033285	Cdc42bpa	Memczak2013
chr2	20451585	20451869	+	mmu_circ_0000987	284	284	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_178059	Etl4	Memczak2013
chr12	41358108	41367032	+	mmu_circ_0000367	8924	331	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_172803	Dock4	Memczak2013
chr9	77012571	77064855	-	mmu_circ_0001810	52284	26656	mm_brain1, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic	NM_027150	2310046A06Rik	Memczak2013
chr7	117542809	117566068	-	mmu_circ_0001611	23259	329	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_177324	Sbf2	Memczak2013
chr6	136752726	136752843	+	mmu_circ_0001532	117	117	mm_ES	None	ANTISENSE, CDS, coding, INTERNAL	NM_175652	Hist4h4	Memczak2013
chr4	149813451	149874160	+	mmu_circ_0001299	60709	483	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001085492	Rere	Memczak2013
chr3	28338731	28338832	+	mmu_circ_0001114	101	101	mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	NM_001163007	Tnik	Memczak2013
chr16	62827096	62827149	-	mmu_circ_0000695	53	53	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_026577	Arl13b	Memczak2013
chr5	135097324	135097415	-	mmu_circ_0001426	91	91	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, UTR3	NM_033561	Eif4h	Memczak2013
chr8	47878846	47893105	+	mmu_circ_0001673	14259	417	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_008391	Irf2	Memczak2013
chr5	99669841	99672265	-	mmu_circ_0001367	2424	444	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_145839	Rasgef1b	Memczak2013
chr1	157021115	157044565	+	mmu_circ_0000091	23450	656	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_021433	Stx6	Memczak2013, Wang2012
chr1	165922724	165922811	+	mmu_circ_0000110	87	87	mm_ES, mm_head	None	ANTISENSE, coding, INTERNAL, intronic	NM_201364	BC055324	Memczak2013
chr12	110956323	110956709	+	mmu_circ_0000417	386	386	mm_head, mm_brain1	None	INTERGENIC	None	None	Memczak2013
chr2	181081536	181081799	+	mmu_circ_0001109	263	157	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001166668	Rtel1	Memczak2013
chr5	21176306	21189283	-	mmu_circ_0001324	12977	1072	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_178728	Napepld	Memczak2013
chr16	60424546	60425210	-	mmu_circ_0000694	664	664	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_007938	Epha6	Memczak2013
chr6	31368930	31401584	+	mmu_circ_0001458	32654	749	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_013791	Mkln1	Memczak2013
chr11	107454019	107510654	+	mmu_circ_0000332	56635	2938	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_198298	Helz	Memczak2013
chr18	65782637	65784988	+	mmu_circ_0000883	2351	2351	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_207255	Zfp532	Memczak2013
chr18	84485197	84524083	-	mmu_circ_0000911	38886	38886	mm_brain2	None	INTERGENIC	None	None	Memczak2013
chr7	66734431	66736834	-	mmu_circ_0001573	2403	2403	mm_head, mm_brain1	None	INTERGENIC	None	None	Memczak2013
chr11	8418201	8419573	-	mmu_circ_0000234	1372	301	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001083587	Tns3	Memczak2013
chr14	26322140	26356310	+	mmu_circ_0000511	34170	185	mm_head, mm_brain1	None	ANNOTATED, coding, INTERNAL, UTR5	NM_183208	Zmiz1	Memczak2013
chr1	162966812	162966870	+	mmu_circ_0000106	58	58	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA	NR_002840	Gas5	Memczak2013
chr16	88034399	88056420	-	mmu_circ_0000706	22021	608	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_146072	Grik1	Memczak2013
chr2	32059528	32064355	+	mmu_circ_0000998	4827	757	mm_ES, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001159634	Prrc2b	Memczak2013
chr1	10064940	10076033	+	mmu_circ_0000008	11093	516	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_026493	Cspp1	Memczak2013
chr16	28372998	28398474	-	mmu_circ_0000676	25476	215	mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_010199	Fgf12	Memczak2013
chr4	33466343	33491228	+	mmu_circ_0001188	24885	170	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_011884	Rngtt	Memczak2013
chr7	150826656	150855960	-	mmu_circ_0001656	29304	20861	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	NM_023680	Tnfrsf22	Memczak2013, Wang2012
chr10	80704739	80712541	+	mmu_circ_0000189	7802	1690	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001034895	Zfr2	Memczak2013
chr17	39981416	39982532	+	mmu_circ_0000760	1116	1116	mm_ES	None	INTERGENIC	None	None	Memczak2013
chr3	109365660	109381282	+	mmu_circ_0001158	15622	275	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_020505	Vav3	Memczak2013
chr1	160527287	160542665	+	mmu_circ_0000102	15378	784	mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001205204	Astn1	Memczak2013
chr12	74373644	74373703	+	mmu_circ_0000388	59	59	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, UTR3	NM_008612	Mnat1	Memczak2013
chr17	39980350	39980402	+	mmu_circ_0000757	52	52	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr10	122600648	122618856	-	mmu_circ_0000223	18208	594	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_027604	Usp15	Memczak2013
chr5	135096270	135096357	-	mmu_circ_0001425	87	87	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, UTR3	NM_033561	Eif4h	Memczak2013
chr9	58471596	58471662	+	mmu_circ_0001778	66	66	mm_ES	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_009145	Nptn	Memczak2013
chr13	103930242	103961636	-	mmu_circ_0000494	31394	279	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_175171	Mast4	Memczak2013
chr9	24267020	24290173	-	mmu_circ_0001759	23153	524	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_172920	Dpy19l1	Memczak2013
chr8	70428015	70432788	-	mmu_circ_0001683	4773	460	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_030263	Psd3	Memczak2013
chr18	75765281	75771433	-	mmu_circ_0000899	6152	255	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_201354	Ctif	Memczak2013
chrX	11635472	11635534	+	mmu_circ_0001866	62	62	mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_175045	Bcor	Memczak2013
chr16	33989853	33993116	-	mmu_circ_0000686	3263	294	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_177357	Kalrn	Memczak2013
chr12	4968023	5013597	+	mmu_circ_0000355	45574	1171	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001099628	Atad2b	Memczak2013
chr15	88915238	88915312	+	mmu_circ_0000636	74	74	mm_ES, mm_head	None	ALT_DONOR, coding, INTERNAL, intronic	NM_026485	Trabd	Memczak2013
chr2	146850289	146850355	-	mmu_circ_0001086	66	66	mm_ES, mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_011917	Xrn2	Memczak2013
chr6	115584570	115594660	-	mmu_circ_0001506	10090	607	mm_ES, mm_head, C2C12-control-cyto, C2C12-shMbnl12-ins	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_029780	Raf1	Memczak2013, Wang2012
chr6	36979762	37017385	-	mmu_circ_0001464	37623	838	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081206	Dgki	Memczak2013
chr6	135872889	135873488	-	mmu_circ_0001531	599	599	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_008171	Grin2b	Memczak2013
