# chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
JH127523	504862	513069	+	lcm_circ_0000143	8207	254	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011936	RPS6	Nitsche2013
JH127964	119067	121643	-	lcm_circ_0000730	2576	166	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004752	MYL1	Nitsche2013
JH126587	691774	695710	+	lcm_circ_0000131	3936	363	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000013979	tuba8l	Nitsche2013
JH127208	976464	976818	+	lcm_circ_0000047	354	266	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016039	TTN	Nitsche2013
JH126771	640894	650023	+	lcm_circ_0000720	9129	609	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000013525	METTL21C	Nitsche2013
JH126593	2926151	2926771	*	lcm_circ_0000467	620	620	muscle	None	INTERGENIC	None	None	Nitsche2013
JH128364	417118	417330	-	lcm_circ_0000243	212	212	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010759	ENSLACG00000009407	Nitsche2013
JH126659	24764	29494	+	lcm_circ_0000084	4730	260	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001627	PCBP2	Nitsche2013
JH126617	539823	559832	-	lcm_circ_0000189	20009	1846	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	ENSLACT00000012309	CBX1	Nitsche2013
JH126593	2926826	2926975	*	lcm_circ_0000488	149	149	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127672	624192	625487	+	lcm_circ_0000545	1295	219	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013217	ENSLACG00000011555	Nitsche2013
JH127056	469374	469560	*	lcm_circ_0000700	186	186	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126602	1651037	1651167	+	lcm_circ_0000537	130	130	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR3	ENSLACT00000018995	skp1	Nitsche2013
JH126564	388076	388207	-	lcm_circ_0000633	131	92	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010242	prx (1 of 2)	Nitsche2013
JH126727	139686	142176	+	lcm_circ_0000698	2490	193	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004872	EEF1A2	Nitsche2013
JH129232	23841	23967	+	lcm_circ_0000605	126	126	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000000023	MYOM2	Nitsche2013
JH126593	671668	672412	+	lcm_circ_0000471	744	142	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013784	ACTA1	Nitsche2013
AFYH01278084	2818	3042	*	lcm_circ_0000034	224	224	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126563	5855389	5855564	-	lcm_circ_0000083	175	175	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000021728	CS	Nitsche2013
JH126876	686380	690404	-	lcm_circ_0000014	4024	4024	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000013935	TMOD4	Nitsche2013
JH127627	698371	698501	*	lcm_circ_0000597	130	130	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127518	751317	751447	*	lcm_circ_0000672	130	130	muscle	None	INTERGENIC	None	None	Nitsche2013
JH129208	93898	94245	+	lcm_circ_0000191	347	347	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003905	PNRC1	Nitsche2013
JH127799	198962	214412	+	lcm_circ_0000396	15450	554	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003881	NCOR1	Nitsche2013
JH126923	867458	868282	*	lcm_circ_0000027	824	824	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127617	479449	479705	-	lcm_circ_0000179	256	208	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011644	C11orf89	Nitsche2013
JH126585	1734637	1740778	+	lcm_circ_0000411	6141	197	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019196	MYOZ3	Nitsche2013
JH127007	75703	81967	+	lcm_circ_0000253	6264	6264	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000003507	ENSLACG00000003101	Nitsche2013
AFYH01283335	2528	2666	*	lcm_circ_0000580	138	138	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127039	889312	889448	*	lcm_circ_0000275	136	136	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126593	1224978	1225107	+	lcm_circ_0000466	129	129	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017431	ENSLACG00000015241	Nitsche2013
JH127302	59871	74704	+	lcm_circ_0000389	14833	227	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003146	CASQ1	Nitsche2013
JH127068	594952	595072	-	lcm_circ_0000035	120	120	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012937	BAG3	Nitsche2013
JH127009	658835	659071	-	lcm_circ_0000660	236	236	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013468	ENSLACG00000011773	Nitsche2013
JH128996	32140	32321	+	lcm_circ_0000514	181	181	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	ENSLACT00000002060	zgc:158296	Nitsche2013
JH126843	1434942	1435107	*	lcm_circ_0000693	165	165	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126819	669220	670108	-	lcm_circ_0000202	888	888	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000013795	IGFN1	Nitsche2013
JH126744	1575684	1579221	-	lcm_circ_0000550	3537	1172	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5	ENSLACT00000018230	UPF2	Nitsche2013
JH129649	104920	114263	+	lcm_circ_0000420	9343	4328	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	ENSLACT00000004645	PVALB	Nitsche2013
JH126819	670179	670291	-	lcm_circ_0000196	112	112	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013795	IGFN1	Nitsche2013
JH127720	75247	76600	+	lcm_circ_0000686	1353	267	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003406	rpsa	Nitsche2013
JH126644	1378469	1381251	+	lcm_circ_0000342	2782	360	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017917	MYBPC2	Nitsche2013
JH127860	272943	273716	-	lcm_circ_0000573	773	150	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008283	ISCU	Nitsche2013
JH126979	523746	523926	-	lcm_circ_0000359	180	180	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000012195	myl12.1	Nitsche2013
JH126585	2463312	2464610	-	lcm_circ_0000413	1298	65	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020487	SPARC	Nitsche2013
JH127324	814051	817538	+	lcm_circ_0000331	3487	312	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000014866	DNAJC27	Nitsche2013
JH127645	582741	585266	-	lcm_circ_0000225	2525	373	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012798	gapdh	Nitsche2013
JH127858	599838	607438	+	lcm_circ_0000091	7600	3494	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000012535	PDLIM3	Nitsche2013
JH127227	1059547	1059883	+	lcm_circ_0000665	336	336	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015902	JPH1	Nitsche2013
JH127454	795070	798083	-	lcm_circ_0000326	3013	250	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014610	RPL3L	Nitsche2013
JH126598	319204	319845	+	lcm_circ_0000540	641	163	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008683	SEC23A	Nitsche2013
JH126593	3493616	3494154	+	lcm_circ_0000482	538	179	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021202	PYGM	Nitsche2013
JH128721	237131	240214	+	lcm_circ_0000581	3083	257	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007627	hmgb2b	Nitsche2013
JH126663	1067489	1073600	+	lcm_circ_0000526	6111	244	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000016720	CKM	Nitsche2013
JH126658	1486177	1486330	-	lcm_circ_0000102	153	153	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000018444	EIF4EBP2	Nitsche2013
JH127645	217403	217540	-	lcm_circ_0000220	137	137	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000006836	TPI1	Nitsche2013
JH131985	12255	12433	*	lcm_circ_0000657	178	178	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126727	134176	138870	+	lcm_circ_0000699	4694	202	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004872	EEF1A2	Nitsche2013
JH126564	382734	383048	*	lcm_circ_0000644	314	314	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127819	492982	495550	+	lcm_circ_0000510	2568	180	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000024940	ATP2A1	Nitsche2013
JH127475	759158	760691	-	lcm_circ_0000445	1533	376	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000014584	EIF5	Nitsche2013
JH127287	801570	805607	-	lcm_circ_0000404	4037	108	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014812	TACC2	Nitsche2013
JH126663	1073557	1076546	+	lcm_circ_0000523	2989	454	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016720	CKM	Nitsche2013
JH126648	2504291	2504506	*	lcm_circ_0000604	215	215	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126593	2924213	2924484	*	lcm_circ_0000483	271	271	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126591	811653	816036	+	lcm_circ_0000283	4383	1034	muscle	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000015014	ENSLACG00000013121	Nitsche2013
JH128167	199377	201107	-	lcm_circ_0000263	1730	129	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006891	FAM162B	Nitsche2013
JH129949	137670	139760	-	lcm_circ_0000165	2090	138	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000025201	SCN1B	Nitsche2013
JH126644	2121778	2121940	*	lcm_circ_0000353	162	162	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127208	1073653	1073827	+	lcm_circ_0000046	174	174	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016039	TTN	Nitsche2013
JH127905	76860	79955	-	lcm_circ_0000308	3095	227	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003046	METAP2	Nitsche2013
JH127841	613267	613716	-	lcm_circ_0000531	449	224	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013144	PRPF38A	Nitsche2013
JH127860	272932	273705	-	lcm_circ_0000571	773	150	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008283	ISCU	Nitsche2013
JH126760	342923	344301	-	lcm_circ_0000559	1378	124	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025803	PARK7	Nitsche2013
JH127642	668413	673121	+	lcm_circ_0000690	4708	308	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013743	RPS26	Nitsche2013
JH126883	1360351	1360475	*	lcm_circ_0000100	124	124	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126819	656263	656430	*	lcm_circ_0000203	167	167	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127335	463571	463797	+	lcm_circ_0000656	226	226	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010887	ITM2A	Nitsche2013
JH126587	3262797	3265611	-	lcm_circ_0000125	2814	119	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021104	AMPD1	Nitsche2013
JH127617	281923	284256	+	lcm_circ_0000186	2333	218	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000008440	TNNI2	Nitsche2013
JH127819	490010	496154	+	lcm_circ_0000508	6144	386	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000024940	ATP2A1	Nitsche2013
JH127047	715435	715559	+	lcm_circ_0000712	124	124	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013933	NEXN	Nitsche2013
JH128294	363094	365106	-	lcm_circ_0000156	2012	116	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008229	PDE4DIP	Nitsche2013
JH126583	1193566	1193810	-	lcm_circ_0000318	244	244	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000017362	PGAM2	Nitsche2013
JH126663	257374	257592	*	lcm_circ_0000524	218	218	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127872	437005	444846	*	lcm_circ_0000578	7841	7841	muscle	None	INTERGENIC	None	None	Nitsche2013
JH128683	333670	335214	-	lcm_circ_0000742	1544	209	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007913	ENSLACG00000006948	Nitsche2013
JH127641	701643	705363	+	lcm_circ_0000598	3720	279	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013142	TPM2	Nitsche2013
JH128294	336158	336343	-	lcm_circ_0000158	185	185	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000008229	PDE4DIP	Nitsche2013
JH127964	114473	125400	-	lcm_circ_0000731	10927	4244	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR3	ENSLACT00000004752	MYL1	Nitsche2013
JH127685	700825	703967	-	lcm_circ_0000377	3142	259	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013707	CC2D1B	Nitsche2013
JH126758	1847312	1847496	*	lcm_circ_0000489	184	184	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126593	2292847	2293122	*	lcm_circ_0000478	275	275	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126593	2920549	2920763	*	lcm_circ_0000468	214	214	muscle	None	INTERGENIC	None	None	Nitsche2013
JH128084	92347	95925	-	lcm_circ_0000259	3578	227	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003868	SUCLG1	Nitsche2013
JH127849	132248	132488	-	lcm_circ_0000061	240	240	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000003979	zak	Nitsche2013
JH133772	1141	8379	*	lcm_circ_0000188	7238	7238	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127208	1073213	1073444	+	lcm_circ_0000051	231	231	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016039	TTN	Nitsche2013
JH127149	804857	807224	+	lcm_circ_0000255	2367	205	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000014830	pgk1	Nitsche2013
JH127047	681781	703779	+	lcm_circ_0000711	21998	5653	muscle	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000013933	NEXN	Nitsche2013
JH126993	464492	465196	+	lcm_circ_0000071	704	162	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011378	RPS5	Nitsche2013
JH133114	11478	11768	+	lcm_circ_0000132	290	290	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000000048	TECR	Nitsche2013
JH127579	312734	314408	+	lcm_circ_0000002	1674	1674	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000009104	RSBN1L	Nitsche2013
JH128053	556136	564335	-	lcm_circ_0000409	8199	249	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000025282	COX7C	Nitsche2013
JH126591	2791661	2793485	-	lcm_circ_0000280	1824	337	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000020778	YBX1	Nitsche2013
JH126587	3340986	3342906	-	lcm_circ_0000128	1920	129	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021141	CSDE1	Nitsche2013
JH126876	712137	730741	-	lcm_circ_0000011	18604	401	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013935	TMOD4	Nitsche2013
JH126971	1305084	1308228	+	lcm_circ_0000310	3144	159	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000017852	RPS23	Nitsche2013
JH128887	287006	295877	+	lcm_circ_0000613	8871	161	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007288	LDB1	Nitsche2013
JH127263	364382	364533	*	lcm_circ_0000217	151	151	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126593	3126257	3126552	*	lcm_circ_0000484	295	295	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126718	1792777	1796272	+	lcm_circ_0000160	3495	345	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000019300	AK1	Nitsche2013
JH127205	877845	878203	*	lcm_circ_0000654	358	358	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127819	515284	515597	+	lcm_circ_0000511	313	313	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000024940	ATP2A1	Nitsche2013
JH129232	20529	20643	+	lcm_circ_0000606	114	114	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000000023	MYOM2	Nitsche2013
JH126644	1039714	1039862	*	lcm_circ_0000343	148	148	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127645	579421	580465	-	lcm_circ_0000228	1044	183	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000012798	gapdh	Nitsche2013
JH128996	32416	38849	+	lcm_circ_0000513	6433	206	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002060	zgc:158296	Nitsche2013
JH127608	163162	165109	-	lcm_circ_0000339	1947	195	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006052	cnbpa	Nitsche2013
JH128109	195020	197783	+	lcm_circ_0000026	2763	161	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006539	fahd2a	Nitsche2013
JH127456	428729	431185	+	lcm_circ_0000552	2456	147	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000010903	MRPS14	Nitsche2013
JH127047	686966	687114	+	lcm_circ_0000709	148	148	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013933	NEXN	Nitsche2013
JH127179	923992	924182	*	lcm_circ_0000739	190	190	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126677	1096198	1097339	-	lcm_circ_0000074	1141	205	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016847	SET	Nitsche2013
JH126564	384118	384339	-	lcm_circ_0000634	221	185	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010242	prx (1 of 2)	Nitsche2013
JH126922	808475	808626	+	lcm_circ_0000134	151	151	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000014892	IGBP1	Nitsche2013
JH127617	479449	479613	-	lcm_circ_0000180	164	164	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011644	C11orf89	Nitsche2013
JH127039	889312	889482	*	lcm_circ_0000274	170	170	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126883	1404224	1404388	*	lcm_circ_0000097	164	164	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127469	212118	212260	+	lcm_circ_0000120	142	142	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000006920	PHB	Nitsche2013
JH127233	627804	630413	-	lcm_circ_0000428	2609	286	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012219	ENSLACG00000010675	Nitsche2013
JH127455	496647	496756	*	lcm_circ_0000190	109	109	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126622	124762	128640	-	lcm_circ_0000692	3878	170	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004585	EVL	Nitsche2013
JH126748	655114	660548	-	lcm_circ_0000057	5434	376	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013619	pabpc4	Nitsche2013
JH127149	802833	804784	+	lcm_circ_0000254	1951	206	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014830	pgk1	Nitsche2013
JH127799	185501	199095	+	lcm_circ_0000397	13594	235	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003881	NCOR1	Nitsche2013
JH127617	284419	284561	*	lcm_circ_0000170	142	142	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127819	450014	450302	+	lcm_circ_0000499	288	288	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000011222	ATP2A1	Nitsche2013
JH126585	1731001	1733307	+	lcm_circ_0000419	2306	249	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019196	MYOZ3	Nitsche2013
JH127844	408907	417998	-	lcm_circ_0000115	9091	198	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010390	AKAP8	Nitsche2013
JH127045	1061371	1063286	-	lcm_circ_0000582	1915	149	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016676	rpl19	Nitsche2013
JH127111	24700	27200	-	lcm_circ_0000567	2500	137	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001331	PSMB6	Nitsche2013
JH126593	2295958	2296093	*	lcm_circ_0000455	135	135	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127865	603283	608356	-	lcm_circ_0000738	5073	190	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012845	KPNA5	Nitsche2013
JH126644	1358567	1359568	+	lcm_circ_0000341	1001	272	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017917	MYBPC2	Nitsche2013
JH127858	649784	649958	+	lcm_circ_0000092	174	174	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000012535	PDLIM3	Nitsche2013
